ID_MOEDA,DATA_REF,VL_COTACAO
VUV,03/03/2010,1.132064104
VUV,04/03/2010,7.065345347
VUV,05/03/2010,3.266783357
VUV,08/03/2010,1.971124113
VUV,09/03/2010,4.994637489
VUV,10/03/2010,3.326990426
VUV,11/03/2010,6.683752418
VUV,12/03/2010,2.864504039
VUV,15/03/2010,5.631636381
VUV,16/03/2010,7.214577734
VUV,17/03/2010,7.375238538
VUV,18/03/2010,7.477301538
VUV,19/03/2010,1.481476307
VUV,22/03/2010,6.350360692
VUV,23/03/2010,2.661981463
VUV,24/03/2010,3.28479737
VUV,25/03/2010,7.805814981
VUV,26/03/2010,7.886866152
VUV,29/03/2010,1.273900628
VUV,30/03/2010,6.534733236
VUV,31/03/2010,2.548927307
VUV,01/04/2010,4.92876941
VUV,02/04/2010,5.084470153
VUV,05/04/2010,5.044186771
VUV,06/04/2010,6.947080374
VUV,07/04/2010,7.704769194
VUV,08/04/2010,6.595093846
VUV,09/04/2010,7.74644655
VUV,12/04/2010,6.887908459
VUV,13/04/2010,6.489462674
VUV,14/04/2010,2.169480205
VUV,15/04/2010,4.987887084
VUV,16/04/2010,2.019788027
VUV,19/04/2010,6.275220454
VUV,20/04/2010,7.018017411
VUV,21/04/2010,7.574843824
VUV,22/04/2010,7.61121273
VUV,23/04/2010,7.194061577
VUV,26/04/2010,1.932148337
VUV,27/04/2010,3.570488155
VUV,28/04/2010,2.160168409
VUV,29/04/2010,7.689528525
VUV,30/04/2010,7.768745542
VUV,03/05/2010,7.841702402
VUV,04/05/2010,2.753508091
VUV,05/05/2010,2.438562214
VUV,06/05/2010,7.68448627
VUV,07/05/2010,1.355954826
VUV,10/05/2010,2.17632699
VUV,11/05/2010,3.023377001
VUV,12/05/2010,4.120227456
VUV,13/05/2010,5.228174627
VUV,14/05/2010,5.771337509
VUV,17/05/2010,4.353335679
VUV,18/05/2010,7.535380721
VUV,19/05/2010,2.517626941
VUV,20/05/2010,7.048244238
VUV,21/05/2010,1.836824477
VUV,24/05/2010,5.892287374
VUV,25/05/2010,1.774787843
VUV,26/05/2010,7.043118954
VUV,27/05/2010,3.303128064
VUV,28/05/2010,5.89059341
VUV,31/05/2010,4.338219345
VUV,01/06/2010,7.427775621
VUV,02/06/2010,7.674304545
VUV,03/06/2010,5.951624513
VUV,04/06/2010,1.381444395
VUV,07/06/2010,5.369145393
VUV,08/06/2010,6.387060463
VUV,09/06/2010,5.952761054
VUV,10/06/2010,7.70982188
VUV,11/06/2010,4.138651609
VUV,14/06/2010,7.5646258
VUV,15/06/2010,4.711813092
VUV,16/06/2010,6.307421625
VUV,17/06/2010,4.471584797
VUV,18/06/2010,5.938628972
VUV,21/06/2010,6.221395373
VUV,22/06/2010,6.633899391
VUV,23/06/2010,4.676477671
VUV,24/06/2010,3.520971835
VUV,25/06/2010,6.633302331
VUV,28/06/2010,6.671371877
VUV,29/06/2010,2.494480133
VUV,30/06/2010,4.025704682
VUV,01/07/2010,3.992883086
VUV,02/07/2010,5.721291721
VUV,05/07/2010,5.708734274
VUV,06/07/2010,2.040901244
VUV,07/07/2010,2.723416448
VUV,08/07/2010,4.951322496
VUV,09/07/2010,2.503749371
VUV,12/07/2010,1.950533688
VUV,13/07/2010,5.860485911
VUV,14/07/2010,2.692213714
VUV,15/07/2010,3.574776888
VUV,16/07/2010,3.60634762
VUV,19/07/2010,2.036354661
VUV,20/07/2010,5.484675825
VUV,21/07/2010,1.987185478
VUV,22/07/2010,3.749737084
VUV,23/07/2010,3.214340568
VUV,26/07/2010,5.876255214
VUV,27/07/2010,4.785835981
VUV,28/07/2010,6.183619559
VUV,29/07/2010,7.17319119
VUV,30/07/2010,3.968209207
VUV,02/08/2010,3.354456425
VUV,03/08/2010,5.694310963
VUV,04/08/2010,3.741458774
VUV,05/08/2010,2.712381065
VUV,06/08/2010,1.525017023
VUV,09/08/2010,1.723400652
VUV,10/08/2010,3.781875253
VUV,11/08/2010,4.958074987
VUV,12/08/2010,3.437105179
VUV,13/08/2010,6.78962642
VUV,16/08/2010,6.925727248
VUV,17/08/2010,5.24893111
VUV,18/08/2010,3.147300482
VUV,19/08/2010,7.660749495
VUV,20/08/2010,6.057231069
VUV,23/08/2010,4.369800508
VUV,24/08/2010,3.988549709
VUV,25/08/2010,5.275429547
VUV,26/08/2010,7.54790771
VUV,27/08/2010,4.643620193
VUV,30/08/2010,4.679541826
VUV,31/08/2010,7.41509968
VUV,01/09/2010,4.240957856
VUV,02/09/2010,6.978288114
VUV,03/09/2010,1.184082985
VUV,06/09/2010,2.125841439
VUV,07/09/2010,6.185636878
VUV,08/09/2010,2.663538158
VUV,09/09/2010,4.320471525
VUV,10/09/2010,2.890259802
VUV,13/09/2010,3.121629834
VUV,14/09/2010,1.917815149
VUV,15/09/2010,3.120872974
VUV,16/09/2010,4.549358189
VUV,17/09/2010,5.713426471
VUV,20/09/2010,1.185149848
VUV,21/09/2010,6.940695047
VUV,22/09/2010,3.974413455
VUV,23/09/2010,4.534696221
VUV,24/09/2010,1.182033956
VUV,27/09/2010,5.317962646
VUV,28/09/2010,1.488850892
VUV,29/09/2010,7.802663207
VUV,30/09/2010,5.694295108
VUV,01/10/2010,6.582692862
VUV,04/10/2010,4.040119231
VUV,05/10/2010,3.862481236
VUV,06/10/2010,1.123971879
VUV,07/10/2010,1.21626997
VUV,08/10/2010,2.12156564
VUV,11/10/2010,2.421608806
VUV,12/10/2010,7.786188781
VUV,13/10/2010,3.960820436
VUV,14/10/2010,4.444310725
VUV,15/10/2010,7.534184098
VUV,18/10/2010,6.956031263
VUV,19/10/2010,6.678587914
VUV,20/10/2010,4.359123528
VUV,21/10/2010,6.335399985
VUV,22/10/2010,2.665420711
VUV,25/10/2010,2.961308241
VUV,26/10/2010,4.02829653
VUV,27/10/2010,1.525879025
VUV,28/10/2010,1.24998945
VUV,29/10/2010,7.489584446
VUV,01/11/2010,5.347520649
VUV,02/11/2010,3.606048465
VUV,03/11/2010,6.645955741
VUV,04/11/2010,7.142261744
VUV,05/11/2010,2.617760241
VUV,08/11/2010,3.860515237
VUV,09/11/2010,3.436998785
VUV,10/11/2010,4.855802536
VUV,11/11/2010,4.967128098
VUV,12/11/2010,5.092440963
VUV,15/11/2010,4.651133716
VUV,16/11/2010,2.233661413
VUV,17/11/2010,4.522760451
VUV,18/11/2010,5.107916951
VUV,19/11/2010,3.30758661
VUV,22/11/2010,4.905660152
VUV,23/11/2010,2.332691967
VUV,24/11/2010,2.950339198
VUV,25/11/2010,2.713669479
VUV,26/11/2010,1.637362719
VUV,29/11/2010,1.037730753
VUV,30/11/2010,6.884783387
VUV,01/12/2010,6.511655271
EGP,01/01/2010,4.984383166
EGP,04/01/2010,6.932521462
EGP,05/01/2010,5.705355108
EGP,06/01/2010,5.597608566
EGP,07/01/2010,1.101085007
EGP,08/01/2010,7.612445235
EGP,11/01/2010,3.325495899
EGP,12/01/2010,1.507449865
EGP,13/01/2010,6.810770094
EGP,14/01/2010,4.915763021
EGP,15/01/2010,4.868423402
EGP,18/01/2010,4.270024776
EGP,19/01/2010,6.098973095
EGP,20/01/2010,7.073370814
EGP,21/01/2010,7.07894963
EGP,22/01/2010,1.338397264
EGP,25/01/2010,5.544002116
EGP,26/01/2010,3.5378443
EGP,27/01/2010,7.036847532
EGP,28/01/2010,7.160748482
EGP,29/01/2010,7.738813698
EGP,01/02/2010,2.717813849
EGP,02/02/2010,7.953725994
EGP,03/02/2010,3.789751768
EGP,04/02/2010,7.462887824
EGP,05/02/2010,1.46233952
EGP,08/02/2010,5.71990484
EGP,09/02/2010,2.241947651
EGP,10/02/2010,3.60410291
EGP,11/02/2010,5.295286059
EGP,12/02/2010,5.201289833
EGP,15/02/2010,7.607118845
EGP,16/02/2010,5.830610812
EGP,17/02/2010,1.3996979
EGP,18/02/2010,3.286247671
EGP,19/02/2010,6.907665253
EGP,22/02/2010,1.012711823
EGP,23/02/2010,3.352174163
EGP,24/02/2010,1.682480991
EGP,25/02/2010,7.707978964
EGP,26/02/2010,5.394729674
EGP,01/03/2010,6.607243657
EGP,02/03/2010,7.463903368
EGP,03/03/2010,1.473819256
EGP,04/03/2010,6.516886532
EGP,05/03/2010,1.731739879
EGP,08/03/2010,7.367514312
EGP,09/03/2010,5.681687593
EGP,10/03/2010,4.887178004
EGP,11/03/2010,3.389176011
EGP,12/03/2010,6.840274274
EGP,15/03/2010,2.678202629
EGP,16/03/2010,1.403248131
EGP,17/03/2010,4.074119925
EGP,18/03/2010,7.83597964
EGP,19/03/2010,6.289475203
EGP,22/03/2010,7.524264395
EGP,23/03/2010,6.59656918
EGP,24/03/2010,2.362137735
EGP,25/03/2010,4.180483341
EGP,26/03/2010,1.192792714
EGP,29/03/2010,2.316326022
EGP,30/03/2010,2.776841819
EGP,31/03/2010,6.96444726
EGP,01/04/2010,3.506672442
EGP,02/04/2010,7.127372384
EGP,05/04/2010,3.835646093
EGP,06/04/2010,1.062204361
EGP,07/04/2010,3.140891373
EGP,08/04/2010,1.192244887
EGP,09/04/2010,2.488440692
EGP,12/04/2010,1.311584234
EGP,13/04/2010,1.519460738
EGP,14/04/2010,3.426409841
EGP,15/04/2010,5.426326692
EGP,16/04/2010,7.326783657
EGP,19/04/2010,3.737290204
EGP,20/04/2010,7.73263824
EGP,21/04/2010,3.378491104
EGP,22/04/2010,3.607741594
EGP,23/04/2010,4.232062876
EGP,26/04/2010,4.985380769
EGP,27/04/2010,3.159081876
EGP,28/04/2010,3.399514198
EGP,29/04/2010,2.206110299
EGP,30/04/2010,6.765142798
EGP,03/05/2010,5.464082897
EGP,04/05/2010,3.301649809
EGP,05/05/2010,4.798287451
EGP,06/05/2010,7.842859387
EGP,07/05/2010,5.418188989
EGP,10/05/2010,2.627563953
EGP,11/05/2010,4.005847752
EGP,12/05/2010,6.414270282
EGP,13/05/2010,1.871680915
EGP,14/05/2010,3.513914347
EGP,17/05/2010,4.356318057
EGP,18/05/2010,5.084294915
EGP,19/05/2010,1.447300375
EGP,20/05/2010,5.779975891
EGP,21/05/2010,3.329373658
EGP,24/05/2010,6.601407409
EGP,25/05/2010,3.337125003
EGP,26/05/2010,3.537015676
EGP,27/05/2010,1.528713286
EGP,28/05/2010,4.342011571
EGP,31/05/2010,6.849443376
EGP,01/06/2010,4.54766798
EGP,02/06/2010,7.603934109
EGP,03/06/2010,2.544815898
EGP,04/06/2010,6.705630004
EGP,07/06/2010,2.335309267
EGP,08/06/2010,2.922406733
EGP,09/06/2010,3.295208573
EGP,10/06/2010,4.087020338
EGP,11/06/2010,6.043433189
EGP,14/06/2010,5.9911502
EGP,15/06/2010,2.259632468
EGP,16/06/2010,5.431785762
EGP,17/06/2010,2.045025587
EGP,18/06/2010,5.628706992
EGP,21/06/2010,7.169960141
EGP,22/06/2010,1.981808603
EGP,23/06/2010,1.301939487
EGP,24/06/2010,7.887018025
EGP,25/06/2010,2.057868838
EGP,28/06/2010,7.079557121
EGP,29/06/2010,4.474270105
EGP,30/06/2010,7.723297656
EGP,01/07/2010,4.239215493
EGP,02/07/2010,4.214960515
EGP,05/07/2010,3.779729843
EGP,06/07/2010,4.421908677
EGP,07/07/2010,4.048411727
EGP,08/07/2010,1.822283924
EGP,09/07/2010,7.603023291
EGP,12/07/2010,4.766237319
EGP,13/07/2010,4.322798848
EGP,14/07/2010,5.827003419
EGP,15/07/2010,3.855222225
EGP,16/07/2010,6.960568249
EGP,19/07/2010,5.637022853
EGP,20/07/2010,7.942681015
EGP,21/07/2010,2.083140612
EGP,22/07/2010,7.301959574
EGP,23/07/2010,7.287409425
EGP,26/07/2010,3.717839658
EGP,27/07/2010,7.328709602
EGP,28/07/2010,1.602117836
EGP,29/07/2010,3.026338935
EGP,30/07/2010,5.332838237
EGP,02/08/2010,2.738352537
EGP,03/08/2010,2.359273016
EGP,04/08/2010,6.546621442
EGP,05/08/2010,7.146746576
EGP,06/08/2010,3.922359943
EGP,09/08/2010,1.680053532
EGP,10/08/2010,1.715871692
EGP,11/08/2010,1.994220436
EGP,12/08/2010,3.064264536
EGP,13/08/2010,5.951361239
EGP,16/08/2010,6.560884118
EGP,17/08/2010,6.232376516
EGP,18/08/2010,5.780216217
EGP,19/08/2010,2.26224643
EGP,20/08/2010,6.002007842
EGP,23/08/2010,2.537667453
EGP,24/08/2010,6.728357077
EGP,25/08/2010,3.575782835
EGP,26/08/2010,5.337521672
EGP,27/08/2010,3.452756822
EGP,30/08/2010,1.968196392
EGP,31/08/2010,4.650942624
EGP,01/09/2010,1.478009105
EGP,02/09/2010,4.683394134
EGP,03/09/2010,3.069985628
EGP,06/09/2010,2.7144714
EGP,07/09/2010,4.930733323
EGP,08/09/2010,3.145289838
EGP,09/09/2010,3.974093437
EGP,10/09/2010,5.882763207
EGP,13/09/2010,7.534012198
EGP,14/09/2010,2.760990322
EGP,15/09/2010,5.600380659
EGP,16/09/2010,1.333735526
EGP,17/09/2010,7.941593289
EGP,20/09/2010,1.006752908
EGP,21/09/2010,7.207575321
EGP,22/09/2010,2.228704274
EGP,23/09/2010,3.857028842
EGP,24/09/2010,5.20942086
EGP,27/09/2010,6.502647638
EGP,28/09/2010,5.384258807
EGP,29/09/2010,7.01805079
EGP,30/09/2010,1.593298376
EGP,01/10/2010,1.500185013
EGP,04/10/2010,6.694136918
EGP,05/10/2010,3.930945754
EGP,06/10/2010,3.077025592
EGP,07/10/2010,1.131767035
EGP,08/10/2010,4.301099837
EGP,11/10/2010,2.354930043
EGP,12/10/2010,7.820453584
EGP,13/10/2010,2.605340481
EGP,14/10/2010,3.518807232
EGP,15/10/2010,2.536524653
EGP,18/10/2010,1.521519363
EGP,19/10/2010,5.514594316
EGP,20/10/2010,2.50369221
EGP,21/10/2010,5.193930268
EGP,22/10/2010,3.463120878
EGP,25/10/2010,6.698334694
EGP,26/10/2010,7.676836312
EGP,27/10/2010,7.251402259
EGP,28/10/2010,2.309992015
EGP,29/10/2010,3.849859953
EGP,01/11/2010,1.895844519
EGP,02/11/2010,6.323625684
EGP,03/11/2010,5.6555776
EGP,04/11/2010,7.876335621
EGP,05/11/2010,5.37672025
EGP,08/11/2010,6.950090289
EGP,09/11/2010,7.318908393
EGP,10/11/2010,1.008169413
EGP,11/11/2010,5.365740359
EGP,12/11/2010,7.579465508
EGP,15/11/2010,5.391476095
EGP,16/11/2010,1.65838623
EGP,17/11/2010,6.56133014
EGP,18/11/2010,3.303975463
EGP,19/11/2010,1.034108341
EGP,22/11/2010,5.032003164
EGP,23/11/2010,6.285938323
EGP,24/11/2010,4.343773961
EGP,25/11/2010,6.023843706
EGP,26/11/2010,2.485404491
EGP,29/11/2010,6.407912076
EGP,30/11/2010,7.281319499
EGP,01/12/2010,3.050806701
SSP,01/01/2010,7.301775575
SSP,04/01/2010,5.260678709
SSP,05/01/2010,4.942379951
SSP,06/01/2010,2.034544289
SSP,07/01/2010,7.908747077
SSP,08/01/2010,7.146551311
SSP,11/01/2010,3.914400816
SSP,12/01/2010,6.97956568
SSP,13/01/2010,3.240430951
SSP,14/01/2010,6.401255548
SSP,15/01/2010,3.151020527
SSP,18/01/2010,6.017509282
SSP,19/01/2010,3.633191943
SSP,20/01/2010,7.453197181
SSP,21/01/2010,2.054521799
SSP,22/01/2010,4.879026949
SSP,25/01/2010,1.082574487
SSP,26/01/2010,6.75324291
SSP,27/01/2010,2.959804535
SSP,28/01/2010,7.496918976
SSP,29/01/2010,6.977677703
SSP,01/02/2010,5.571595371
SSP,02/02/2010,7.743760824
SSP,03/02/2010,5.178009093
SSP,04/02/2010,7.5855304
SSP,05/02/2010,3.544668138
SSP,08/02/2010,2.184649944
SSP,09/02/2010,2.525019467
SSP,10/02/2010,5.285466075
SSP,11/02/2010,7.971960723
SSP,12/02/2010,5.07147336
SSP,15/02/2010,3.108445704
SSP,16/02/2010,5.55349791
SSP,17/02/2010,2.862933576
SSP,18/02/2010,7.063349724
SSP,19/02/2010,3.888431847
SSP,22/02/2010,5.696693778
SSP,23/02/2010,3.733883083
SSP,24/02/2010,2.298889875
SSP,25/02/2010,5.386645377
SSP,26/02/2010,6.337551236
SSP,01/03/2010,2.154816568
SSP,02/03/2010,7.755571842
SSP,03/03/2010,2.608152211
SSP,04/03/2010,3.648372531
SSP,05/03/2010,3.046327293
SSP,08/03/2010,7.359115839
SSP,09/03/2010,5.713291705
SSP,10/03/2010,4.335639596
SSP,11/03/2010,7.726469457
SSP,12/03/2010,2.842859268
SSP,15/03/2010,6.439551651
SSP,16/03/2010,7.374389052
SSP,17/03/2010,5.707633197
SSP,18/03/2010,3.35713172
SSP,19/03/2010,2.273443282
SSP,22/03/2010,1.492587209
SSP,23/03/2010,3.243419588
SSP,24/03/2010,2.828629971
SSP,25/03/2010,1.372376263
SSP,26/03/2010,6.405505061
SSP,29/03/2010,4.62551564
SSP,30/03/2010,1.069792986
SSP,31/03/2010,1.236533701
SSP,01/04/2010,3.800093293
SSP,02/04/2010,2.230569303
SSP,05/04/2010,5.638176918
SSP,06/04/2010,4.130747139
SSP,07/04/2010,3.069357276
SSP,08/04/2010,3.317064464
SSP,09/04/2010,7.445830107
SSP,12/04/2010,6.256371558
SSP,13/04/2010,3.796732068
SSP,14/04/2010,2.572195947
SSP,15/04/2010,7.118668079
SSP,16/04/2010,2.673160374
SSP,19/04/2010,1.990457416
SSP,20/04/2010,5.408744514
SSP,21/04/2010,1.105848551
SSP,22/04/2010,7.971140444
SSP,23/04/2010,5.067952752
SSP,26/04/2010,4.011951864
SSP,27/04/2010,4.539146423
SSP,28/04/2010,1.692487061
SSP,29/04/2010,6.590192199
SSP,30/04/2010,4.136395633
SSP,03/05/2010,5.842328787
SSP,04/05/2010,1.503398955
SSP,05/05/2010,4.746079564
SSP,06/05/2010,4.652864397
SSP,07/05/2010,7.090529919
SSP,10/05/2010,5.115973294
SSP,11/05/2010,1.586823344
SSP,12/05/2010,6.845232666
SSP,13/05/2010,3.119626284
SSP,14/05/2010,3.960080683
SSP,17/05/2010,4.010311723
SSP,18/05/2010,4.457335889
SSP,19/05/2010,4.385611534
SSP,20/05/2010,5.605240166
SSP,21/05/2010,5.495487571
SSP,24/05/2010,3.489845455
SSP,25/05/2010,5.57397151
SSP,26/05/2010,1.932494223
SSP,27/05/2010,4.586723447
SSP,28/05/2010,1.747143686
SSP,31/05/2010,4.959059238
SSP,01/06/2010,2.056283772
SSP,02/06/2010,4.128196597
SSP,03/06/2010,5.134198844
SSP,04/06/2010,4.513469934
SSP,07/06/2010,3.996323168
SSP,08/06/2010,5.248263955
SSP,09/06/2010,3.70344013
SSP,10/06/2010,4.767416
SSP,11/06/2010,3.099475205
SSP,14/06/2010,3.093837142
SSP,15/06/2010,5.451632679
SSP,16/06/2010,1.418102026
SSP,17/06/2010,2.211626112
SSP,18/06/2010,5.314757466
SSP,21/06/2010,1.866752565
SSP,22/06/2010,4.689099789
SSP,23/06/2010,2.599560559
SSP,24/06/2010,3.298170924
SSP,25/06/2010,5.224861801
SSP,28/06/2010,4.439723253
SSP,29/06/2010,3.622836649
SSP,30/06/2010,1.152903199
SSP,01/07/2010,3.636983335
SSP,02/07/2010,7.024403572
SSP,05/07/2010,4.155660927
SSP,06/07/2010,4.443834662
SSP,07/07/2010,1.845976055
SSP,08/07/2010,3.902064085
SSP,09/07/2010,5.758763373
SSP,12/07/2010,3.676275373
SSP,13/07/2010,7.773409784
SSP,14/07/2010,4.995495319
SSP,15/07/2010,3.601272404
SSP,16/07/2010,1.530340075
SSP,19/07/2010,6.816440284
SSP,20/07/2010,3.80072999
SSP,21/07/2010,7.132589877
SSP,22/07/2010,6.845323205
SSP,23/07/2010,7.894684255
SSP,26/07/2010,7.246417999
SSP,27/07/2010,6.504266083
SSP,28/07/2010,2.354073882
SSP,29/07/2010,7.247094333
SSP,30/07/2010,4.303201437
SSP,02/08/2010,3.741874754
SSP,03/08/2010,5.167370915
SSP,04/08/2010,2.978834093
SSP,05/08/2010,6.343089581
SSP,06/08/2010,3.666888058
SSP,09/08/2010,3.008297801
SSP,10/08/2010,4.358153045
SSP,11/08/2010,5.248833895
SSP,12/08/2010,6.5685516
SSP,13/08/2010,4.196617723
SSP,16/08/2010,7.86326164
SSP,17/08/2010,3.273303032
SSP,18/08/2010,2.625759423
SSP,19/08/2010,5.383148551
SSP,20/08/2010,2.979206264
SSP,23/08/2010,2.648857832
SSP,24/08/2010,3.078929007
SSP,25/08/2010,3.034137845
SSP,26/08/2010,7.744744241
SSP,27/08/2010,3.946726322
SSP,30/08/2010,3.151876271
SSP,31/08/2010,6.665637851
SSP,01/09/2010,1.049218833
SSP,02/09/2010,6.186378717
SSP,03/09/2010,2.723690569
SSP,06/09/2010,4.827880502
SSP,07/09/2010,3.67943424
SSP,08/09/2010,1.69490242
SSP,09/09/2010,7.750609696
SSP,10/09/2010,2.839652419
SSP,13/09/2010,7.116530597
SSP,14/09/2010,7.71637702
SSP,15/09/2010,5.437894881
SSP,16/09/2010,6.272669911
SSP,17/09/2010,2.08285898
SSP,20/09/2010,1.771249294
SSP,21/09/2010,4.161705792
SSP,22/09/2010,6.185953975
SSP,23/09/2010,1.838856399
SSP,24/09/2010,5.765708208
SSP,27/09/2010,5.140975535
SSP,28/09/2010,1.110205293
SSP,29/09/2010,4.229920805
SSP,30/09/2010,3.851059914
SSP,01/10/2010,3.859285653
SSP,04/10/2010,6.782179236
SSP,05/10/2010,4.483286083
SSP,06/10/2010,2.033102751
SSP,07/10/2010,7.236741126
SSP,08/10/2010,4.629060864
SSP,11/10/2010,2.754897058
SSP,12/10/2010,5.531502247
SSP,13/10/2010,3.551845372
SSP,14/10/2010,4.002839923
SSP,15/10/2010,6.426284492
SSP,18/10/2010,4.889166117
SSP,19/10/2010,4.113375247
SSP,20/10/2010,1.164685845
SSP,21/10/2010,6.151440084
SSP,22/10/2010,5.831619263
SSP,25/10/2010,2.682256043
SSP,26/10/2010,3.019322753
SSP,27/10/2010,2.653691471
SSP,28/10/2010,4.876378775
SSP,29/10/2010,6.643436491
SSP,01/11/2010,3.599404454
SSP,02/11/2010,7.272577226
SSP,03/11/2010,1.69232893
SSP,04/11/2010,6.92776376
SSP,05/11/2010,4.299889445
SSP,08/11/2010,2.260721862
SSP,09/11/2010,6.209096193
SSP,10/11/2010,5.683858454
SSP,11/11/2010,7.86241591
SSP,12/11/2010,7.830710828
SSP,15/11/2010,5.476424217
SSP,16/11/2010,3.699989617
SSP,17/11/2010,7.109676719
SSP,18/11/2010,3.951965511
SSP,19/11/2010,2.273548841
SSP,22/11/2010,3.575949728
SSP,23/11/2010,3.429794431
SSP,24/11/2010,7.897618234
SSP,25/11/2010,6.468573093
SSP,26/11/2010,7.644929707
SSP,29/11/2010,6.010696292
SSP,30/11/2010,6.54138726
SSP,01/12/2010,7.127842188
SGD,01/01/2010,6.515085757
SGD,04/01/2010,2.436116815
SGD,05/01/2010,4.907459676
SGD,06/01/2010,1.852622986
SGD,07/01/2010,2.752057374
SGD,08/01/2010,3.411481261
SGD,11/01/2010,6.672528446
SGD,12/01/2010,5.233930349
SGD,13/01/2010,3.328594267
SGD,14/01/2010,6.270493627
SGD,15/01/2010,7.079622209
SGD,18/01/2010,6.810256481
SGD,19/01/2010,5.956793606
SGD,20/01/2010,6.064362407
SGD,21/01/2010,7.412615478
SGD,22/01/2010,1.417477846
SGD,25/01/2010,2.066525996
SGD,26/01/2010,2.690975785
SGD,27/01/2010,1.415343702
SGD,28/01/2010,6.511588097
SGD,29/01/2010,6.227310479
SGD,01/02/2010,3.629276633
SGD,02/02/2010,2.088478267
SGD,03/02/2010,2.778073072
SGD,04/02/2010,3.320189536
SGD,05/02/2010,7.423637509
SGD,08/02/2010,7.236401498
SGD,09/02/2010,2.491285801
SGD,10/02/2010,2.459604084
SGD,11/02/2010,2.91823566
SGD,12/02/2010,1.764081657
SGD,15/02/2010,7.623821497
SGD,16/02/2010,1.665268481
SGD,17/02/2010,5.241428018
SGD,18/02/2010,3.723947942
SGD,19/02/2010,4.705892563
SGD,22/02/2010,3.284045517
SGD,23/02/2010,2.540126204
SGD,24/02/2010,7.112765491
SGD,25/02/2010,3.434703588
SGD,26/02/2010,3.161821425
SGD,01/03/2010,2.464171529
SGD,02/03/2010,3.418510377
SGD,03/03/2010,7.033826351
SGD,04/03/2010,2.565380871
SGD,05/03/2010,3.400709987
SGD,08/03/2010,4.917244613
SGD,09/03/2010,5.362574816
SGD,10/03/2010,7.854281962
SGD,11/03/2010,2.458567262
SGD,12/03/2010,6.719991148
SGD,15/03/2010,4.775380135
SGD,16/03/2010,3.90273124
SGD,17/03/2010,5.202623725
SGD,18/03/2010,6.569608867
SGD,19/03/2010,3.731165648
SGD,22/03/2010,6.271458685
SGD,23/03/2010,2.138189435
SGD,24/03/2010,5.387667596
SGD,25/03/2010,5.152721882
SGD,26/03/2010,3.129592717
SGD,29/03/2010,2.945379138
SGD,30/03/2010,2.571323097
SGD,31/03/2010,2.536081553
SGD,01/04/2010,3.926535189
SGD,02/04/2010,2.463487267
SGD,05/04/2010,7.040192068
SGD,06/04/2010,2.809894562
SGD,07/04/2010,5.813836396
SGD,08/04/2010,4.425362945
SGD,09/04/2010,1.033227146
SGD,12/04/2010,1.944802999
SGD,13/04/2010,3.817070067
SGD,14/04/2010,4.941784978
SGD,15/04/2010,3.655591905
SGD,16/04/2010,4.312816143
SGD,19/04/2010,2.757708371
SGD,20/04/2010,5.735836864
SGD,21/04/2010,3.175535858
SGD,22/04/2010,1.796685457
SGD,23/04/2010,2.924996912
SGD,26/04/2010,1.127281785
SGD,27/04/2010,3.071269453
SGD,28/04/2010,3.649279594
SGD,29/04/2010,1.497829735
SGD,30/04/2010,1.766937613
SGD,03/05/2010,6.827839077
SGD,04/05/2010,5.102959394
SGD,05/05/2010,2.71662432
SGD,06/05/2010,4.121051908
SGD,07/05/2010,4.484002054
SGD,10/05/2010,6.728952885
SGD,11/05/2010,1.805196583
SGD,12/05/2010,3.705676913
SGD,13/05/2010,2.929101646
SGD,14/05/2010,7.54673028
SGD,17/05/2010,5.642635882
SGD,18/05/2010,3.071044564
SGD,19/05/2010,1.949942052
SGD,20/05/2010,6.883378983
SGD,21/05/2010,6.185180008
SGD,24/05/2010,7.535941482
SGD,25/05/2010,7.02766341
SGD,26/05/2010,7.982978582
SGD,27/05/2010,4.638090193
SGD,28/05/2010,1.672083974
SGD,31/05/2010,1.884616792
SGD,01/06/2010,2.365975857
SGD,02/06/2010,2.377526104
SGD,03/06/2010,4.538493037
SGD,04/06/2010,6.781239212
SGD,07/06/2010,4.938559771
SGD,08/06/2010,7.622420847
SGD,09/06/2010,7.665869355
SGD,10/06/2010,5.562928617
SGD,11/06/2010,6.852036476
SGD,14/06/2010,1.856355965
SGD,15/06/2010,5.790968299
SGD,16/06/2010,7.456918895
SGD,17/06/2010,7.112204313
SGD,18/06/2010,5.999436438
SGD,21/06/2010,1.340974927
SGD,22/06/2010,5.619154871
SGD,23/06/2010,3.938728809
SGD,24/06/2010,1.330165684
SGD,25/06/2010,3.667878985
SGD,28/06/2010,7.431167305
SGD,29/06/2010,1.874517679
SGD,30/06/2010,6.157320559
SGD,01/07/2010,2.032849908
SGD,02/07/2010,3.546947896
SGD,05/07/2010,6.645095825
SGD,06/07/2010,7.241826355
SGD,07/07/2010,3.340611815
SGD,08/07/2010,1.689824283
SGD,09/07/2010,7.767980337
SGD,12/07/2010,4.968631804
SGD,13/07/2010,1.623818517
SGD,14/07/2010,6.199335039
SGD,15/07/2010,4.912055492
SGD,16/07/2010,4.268584073
SGD,19/07/2010,5.277428508
SGD,20/07/2010,6.328104675
SGD,21/07/2010,1.006947756
SGD,22/07/2010,7.290303767
SGD,23/07/2010,3.043079972
SGD,26/07/2010,1.288718641
SGD,27/07/2010,4.10240078
